RICE_AREA ,WHEAT_AREA,KHARIF_SORGHUM AREA ,RABI_SORGHUM_AREA,SORGHUM_AREA,PEARL_MILLET_AREA,MAIZE_AREA,FINGER_MILLET AREA,BARLEY_AREA,CHICKPEA_AREA,PIGEONPEA_AREA,MINOR_PULSES_AREA,GROUNDNUT_AREA,SESAMUM_AREA,RAPESEED_AND_MUSTARD_AREA,SAFFLOWER_AREA,CASTOR_AREA,LINSEED_AREA,SUNFLOWER_AREA,SOYABEAN_AREA,OILSEEDS_AREA,SUGARCANE_AREA,COTTON_AREA,FRUITS_AREA,VEGETABLES_AREA,FRUITS_AND_VEGETABLES AREA,POTATOES_AREA,ONION_AREA,FODDER_AREA
14.9,82.7,47,0,47,1.1,36,0,7.1,43.6,0.3,6.37,1.3,17.9,6.3,0,0,5.5,0,9.6,46.43,8.3,0,0.24,1.22,1.46,0.17,0.09,20.98
21,93,36.5,0,36.5,1,37,0,6.3,43,0.2,4.57,2,7.5,5.8,0,0,1.5,0,5.3,21.15,10,0,0.26,1.18,1.44,0.18,0.12,16.33
19,84,42.8,0,42.8,1,26,0,6.3,37,0.2,4.23,1,15,29.3,0,0,1.7,0,8.8,56.01,9.9,0,0.23,1.32,1.55,0.19,0.18,11.43
23.8,90.9,41,0,41,4.5,39.1,0,4.5,29.2,0.3,4.73,1.6,7.8,36.6,0,0,2.1,0,10.9,58.98,6.5,0,0.3,1.4,1.7,0.18,0.09,25.67
16,82.8,29.1,0,29.1,0.7,39.1,0,4.1,32.3,0.1,5.58,1.4,7.2,20.7,0,0,0.6,0,18.5,48.43,5.8,0,0.27,1.55,1.82,0.19,0.08,17.65
4.47,78.19,38.17,0,38.17,1.45,45.82,0,3.62,26.31,0.14,6.78,1.02,12.74,53.01,0,0,1.17,0,15.49,86.34,7.79,0.01,0.62,1.59,2.21,0.15,0.1,0
9.45,74.18,22.63,0,22.63,0.79,35.03,0,3.38,22.3,0.03,4.97,0.77,10.88,73.15,0,0,1.24,0.01,10.99,99.48,10.49,0,0.4,1.54,1.93,0.19,0.12,0
21.22,96.03,24.47,0,24.47,0.85,34.92,0,2.61,15.28,0.05,5.11,0.78,10.18,69.58,0,0.01,0.53,0.01,17.65,100.88,8.01,0,0.27,1.35,1.62,0.19,0.06,0
16.15,95.97,18.52,0,18.52,0.54,34.61,0,2.15,19.6,0.12,5.26,1.53,8.15,80.37,0,0.01,1.23,0.01,29.23,122.65,7.22,0,0.36,1.61,1.97,0.15,0.08,0
19.3,105.44,12.71,0,12.71,0.4,30.13,0,3.03,34.23,0.09,4.6,1.25,2.66,56.29,0,0,0.53,0,31.2,93.05,8.56,0,0.29,1.48,1.77,0.15,0.09,0
22.33,105.65,11.26,0,11.26,0.33,27.18,0,2.69,28.35,0.15,5.93,1.2,2.18,60.39,0,0,0.65,0,41.96,107.49,10.69,0,0.36,1.75,2.11,0.15,0.1,18.4
22.73,116.66,13.61,0,13.61,0.52,29.62,0,1.73,15.92,0.33,9.27,1.4,2.45,68.02,0,0,0.88,0,43.68,117.32,11.15,0.01,0.49,1.93,2.41,0.15,0.09,21.27
33.08,118.4,8.54,0,8.54,0.72,32.19,0,1.53,13.08,0.2,7.58,1.7,1.38,82.25,0,0.01,0.53,0,42.8,129.71,8.9,0.01,0.47,1.93,2.4,0.15,0.07,20.73
41.05,128.95,6.86,0,6.86,0.68,31.5,0,1.48,21.12,0.95,6.96,1.48,1.76,60.04,0,0,0.8,0,51.51,116.84,8.45,0.01,0.4,2.07,2.47,0.13,0.05,17.68
57.86,121.88,4.83,0,4.83,0.47,29.37,0,1.13,9.05,0.96,4.87,1.07,1.53,87.5,0,0,0.48,0,18.47,109.71,6.5,0.03,0.36,1.91,2.28,0.13,0.07,20.79
47.88,103.75,6.44,0,6.44,1,34.58,0,1.8,19.78,0.52,9.07,0.81,2.77,43.88,0,0.01,1.23,0,28.89,78.21,5.25,0.02,0.53,2.39,2.92,0.08,0.08,29.38
29.3,105.01,6.02,0,6.02,1.76,37.3,0,1.41,25.97,0.15,18.08,0.95,6.85,45.65,0,0,0.45,0,45.45,100.25,4.06,0.11,0.56,2.27,2.82,0.07,0.1,28.36
9.26,65.86,3.9,0,3.9,2.52,32.78,0,1.06,7.57,0.33,35.06,0.93,7.57,12.85,0,0.02,0.18,0,47.99,69.78,4.45,0.04,0.38,2.49,2.87,0.15,0.05,18.3
7.44,102.99,7.57,0,7.57,9.1,44.48,0,1.08,9.46,0.56,32.07,0.48,11.56,56.24,0,0,0.23,0,46.45,115.01,1.47,0.02,0.43,2.3,2.73,0.14,0.08,27.45
6.05,81.2,1.11,0,1.11,2.08,33.63,0,0.58,2.68,0.08,6.72,0.33,11.4,149.29,0,0,0.13,0,40.43,202.53,1.63,0.05,0.6,2.35,2.94,0.11,0.1,16.87
8.79,94.86,4.07,0,4.07,2.38,31.39,0,0.7,2.59,0.24,8.62,0.33,9.96,126.54,0,0.01,0.1,0,72.28,210.05,3.25,0.01,0.35,2.09,2.44,0.16,0.04,15.6
9.42,111.58,1.31,0,1.31,2.2,30.72,0,0.83,8.97,0.01,7.12,0.47,6.3,103.75,0,0,0.06,0,61.34,172.9,4.4,0.01,0.45,2.36,2.81,0.19,0,16.06
16.97,129.89,2.79,0,2.79,4.1,33.24,0,0.81,16.02,0.02,20.88,0.4,10.05,62.7,0,0,0.05,0,76.05,150.09,3.67,0,0.5,2.4,2.9,0.19,0.04,17.06
24.51,117.81,1.16,0,1.16,2.56,32.7,0,0.76,5.02,0.04,18.21,0.51,18.58,84.29,0,0,0.11,0,76.49,180.63,1.78,0.01,0.46,2.38,2.83,0.15,0,14.82
36.15,107.86,1.57,0,1.57,3.18,37.99,0,0.66,6.91,0.02,21.58,0.43,15.97,63.72,0,0,0.16,0,55.46,141.75,1.36,0.01,0.44,2.03,2.47,0.1,0,14.86
22.9,150.24,0.67,0,0.67,4.88,48.61,0,1.07,9.07,0.02,34.08,0.39,36.41,41.7,0,0,0.12,0,55.17,144.02,0.79,0,0.56,1.96,2.52,0.11,0,17.91
20.97,155.83,0.14,0,0.14,2.43,41.04,0,1.4,5.82,0.04,56.1,0.5,19.98,53.28,0,0.02,0.33,0,76.13,152.07,0.99,0.06,0.54,2.1,2.64,0.12,0.08,13.16
19.31,154.11,0.1,0,0.1,1.93,42.61,0,1.35,5.19,0.04,49.19,0.49,12.31,66.97,0,0.01,0.04,0,88.67,169.43,1.26,0.1,0.45,2.31,2.77,0.07,0,13.84
29.47,160.29,0.07,0,0.07,1.37,29.74,0,0.86,2.01,0.01,45.86,0.41,5.04,70.42,0,0,0.03,0,88.99,165.41,1.28,0.06,0.6,2.28,2.89,0.16,0.02,14.65
34.55,172.99,0.07,0,0.07,1.6,34.17,0,0.72,1.62,0,59.01,0.47,4.82,53.44,0,0,0.02,0,84.52,143.43,1.19,0.09,0.45,2.15,2.6,0.13,0.04,10.96
39.86,154.91,0.1,0,0.1,1.36,29.72,0,0.72,2.36,0.02,89.54,0.52,3.19,50.84,0,0,0.04,0,86.85,141.53,1.2,0.08,0.42,2.55,2.97,0.16,0.03,8.96
44.35,162.25,0.17,0,0.17,1.13,30.34,0,1.04,7.17,0.06,123.74,0.44,1.61,38.86,0,0,0.06,0,64.13,0,1.01,0.18,0.5,2.52,3.01,0.12,0.04,8.93
47.01,146.75,0.1,0,0.1,0.92,22.94,0,1.89,50.6,0.01,149.72,0.39,1.01,20.63,0,0,0.03,0,23.94,0,0.76,0.27,0.52,2.42,2.94,0.05,0.04,6.57
2,54,58,0,58,0,82,0,7,21,2,13.01,47,18,0,0,0,2,0,0,66.52,3,22,0.08,0.56,0.65,0.01,0.23,12.17
2,61,62,0,62,0,82,0,8,19,1,12.5,61,18,0,0,0,2,0,0,81.75,2,22,0.1,0.56,0.66,0.02,0.19,9.58
2.2,66.3,49.8,0,49.8,0,89.1,0,8,16.3,1.1,20.26,55.3,14,0,0,0,2,0,0,71.56,3,22.6,0.11,0.62,0.72,0.01,0.28,20.66
7,78,72,0,72,0,89,0,8,18,1,24.7,42,16,0,0,0,2.2,0,0,60.17,4,18,0.15,0.58,0.73,0.01,0.21,10.41
2,82,61,0,61,0,87,0,7,23,1,18.86,54,16,0,0,0,3,0,0,72.55,3,21,0.13,0.67,0.8,0,0.2,8.91
4,92,53,0,53,0,96,0,5,33,2,17.75,40,19,0,0,0,4,0,0,62.98,3,30,0.1,0.74,0.84,0.01,0.23,10.61
3,74,43,0,43,0,103,0,4,18,2,27.76,45,12,0.1,0,0,3,0,0,59.67,3.1,23,0.12,0.76,0.88,0.02,0.21,19.97
3,102,43,0,43,0,102,0,9,34,1,39.32,52,11.8,0,0,0,9,0,0,73.16,3.5,14,0.11,0.75,0.87,0.03,0.25,23.23
3,91,52,0,52,0,97,0,11,43,0.7,43.48,41,12.3,0.2,0,0,10,0,0,64.46,6.7,12,0.11,0.84,0.95,0.02,0.22,17.22
3,82.9,51,0,51,0,86.1,0,11.3,49.1,2.6,40.65,52.5,10,0.1,0,0,9.7,0,0,72.77,4.7,13,0.12,0.91,1.03,0.02,0.31,19.65
2.5,85.9,40.6,0,40.6,0,99.3,0,11.7,63.1,1.4,34.23,38.4,8,0.1,0,0,11.8,0,0,59,3.8,10.4,0.1,0.93,1.03,0.02,0.24,25.82
3.1,58.4,37.2,0,37.2,0,103.1,0,7,33.1,0.7,36.59,30.5,5.8,0,0,0,5.6,0,0,42.13,5.2,15.9,0.13,1.21,1.33,0.11,0.36,19.98
3.6,94.9,44.6,0,44.6,0,106.3,0,7,37.4,0.9,32.09,38.1,4.2,0.1,0,0,7,0,0,51.56,4.7,15.1,0.15,1.06,1.21,0.03,0.24,16.62
3.2,85,59.5,0,59.5,0.3,109,0,8.8,29.5,1.6,95.66,29.2,7.1,2.2,0,0,11.7,0,0,63.17,3,14.7,0.17,1.03,1.2,0.02,0.31,19.89
3.3,75,59.5,0,59.5,0.3,109,0,5.9,26.2,1.4,60.51,21.2,8.6,0.8,0,0,3.1,0,0,49.62,3,13.4,0.13,1.11,1.24,0.04,0.32,15.41
2.4,72.2,50.3,0,50.3,0,117,0,5.1,41.5,1.7,87.53,16.1,16.4,2,0,0,8.7,0.1,0,77.34,4.1,14.2,0.12,1.21,1.33,0.05,0.31,26.32
2,92,40,0,40,0,118,0,6.2,37.6,0.9,108.03,18.5,18.8,6.1,0,0,9.3,0.1,2.3,128.2,3.9,14.9,0.15,1.07,1.22,0.03,0.23,7.52
2.8,99.5,45,0,45,0,128,0,4.9,38.5,0.9,78.11,18.3,16.8,7.4,0,0,5.8,0,4.1,76.21,3.1,15.6,0.19,1.33,1.52,0.03,0.42,13.95
2.7,76.3,34.3,0,34.3,0,124.7,0,5.4,43.8,1.8,54.52,51.7,15.9,18.4,0,0,5.4,0,5.8,99.89,2.5,4.2,0.18,0.99,1.17,0.05,0.4,14.48
2.2,86.5,36.1,0,36.1,0.1,126.9,0,8.3,71.9,0.9,59.93,45.5,14.9,8.2,0,0,8.4,0,6.7,92.56,2.3,4,0.14,1.32,1.46,0.03,0.44,17.61
2,84,39.3,0,39.3,0,131,0,6.7,27,0,58.66,43,6.8,10,0,0,1.2,0,8.6,70.05,2.7,2,0.17,1.32,1.49,0.02,0.43,14.69
1.2,67,38.4,0,38.4,0,123,0,4.7,38,0,36.35,45,8.8,39.6,0,0,3.3,0,6.2,102.52,2.7,1,0.11,1.61,1.72,0.02,0.62,28.02
1.2,61.1,52.2,0,52.2,0,128,0,3.3,34.9,0.9,39,55.7,10.8,28.4,0,0,2.2,0.2,10.7,107.96,1.6,1.6,0.13,1.65,1.78,0.01,0.12,15.06
1.5,80.8,38.3,0,38.3,0.1,131.4,0,3.8,36.8,1.2,41.2,62.2,17,48.7,0,0,1.6,0,19.2,148.76,1.3,1.8,0.16,1.72,1.87,0.02,0.72,12.2
1.35,75.95,33.84,0,33.84,0.05,132.32,0,5.24,51.73,1.51,44.15,53.13,24.36,72.32,0,0,2.1,0.02,29.07,183.9,2.34,2.28,0.18,1.46,1.64,0.05,0.4,0
1.47,84.67,25.54,0,25.54,0.04,131.2,0,5.83,22.83,0.87,40.66,50.13,10.86,71.93,0,0,0.93,0.01,51.11,185.65,4.46,1.32,0.07,1.42,1.48,0.04,0.35,0
1.4,115.44,27.4,0,27.4,0.17,134.45,0,7.17,46.31,0.6,41.73,52.02,6,42.84,0,0,1.69,0.02,58.88,163.69,3.91,0.97,0.06,1.15,1.2,0.01,0.22,0
0.98,78.64,22.46,0,22.46,0.06,127.73,0,3.91,40.77,0.66,42.41,56.45,5.69,44.25,0,0,1.5,0.2,66.09,176.75,2.95,1.08,0.03,1.28,1.31,0.02,0.3,0
1.34,115.5,20.46,0,20.46,0.05,136.35,0,5.69,49.13,0.86,33.51,52.22,5.15,37.2,0,0.01,1.35,0.06,81,178.14,2.49,1.12,0.11,1.34,1.45,0.05,0.3,0
1.08,73.92,17.24,0,17.24,0.11,140.86,0,4.43,46.27,0.72,31.44,41.27,6.26,31.29,0,0.01,1.42,0.01,88.66,171.1,3.14,1.85,0.11,1.27,1.38,0.01,0.28,13.91
1.08,127.76,17.83,0,17.83,0.05,141.48,0,4.74,33.44,0.69,35.96,45.97,3.63,57.53,0,0.02,1.34,0.01,85.56,195.11,2.48,1.2,0.13,1.41,1.53,0.02,0.39,15.65
1.03,110.15,16.41,0,16.41,0.06,146.55,0,4.56,46.96,0.5,36.09,45.3,3.6,65.4,0,0,1.51,0.01,92.22,213.55,2.58,0.94,0.2,1.25,1.45,0.04,0.3,15.11
1.25,83.39,14.4,0,14.4,0.04,142.29,0,3.34,86.24,0.46,30.62,39.5,3.7,33.93,0,0.01,1.59,0,111.38,202.79,2.27,0.86,0.1,1.4,1.51,0.03,0.39,16.95
1.07,89.58,13.38,0,13.38,0.01,142.9,0,3.07,49.88,0.43,21.69,39.55,3.89,39.7,0,0.01,0.99,0,116.21,202.54,1.61,0.65,0.26,1.57,1.83,0.03,0.61,30.66
0.86,51.5,13.69,0,13.69,0.03,156.12,0,3.05,7.61,0.48,16.91,26.22,4.5,8.12,0,0.04,0.29,0,116.61,156.57,1.03,0.95,0.23,1.48,1.7,0.02,0.45,34.18
0.73,79.38,17.45,0,17.45,0.05,162.35,0,3.26,21.68,0.42,23.29,32.33,6.68,27.71,0,0.01,0.81,0.03,112.64,181.68,0.66,1.09,0.27,1.82,2.09,0.04,0.7,25.53
0.73,36.46,15.9,0,15.9,0.04,156.53,0,1.66,6.49,0.24,29.61,38.81,9.13,6.13,0,0.01,0.1,0,108.52,163.28,0.86,1.52,0.34,1.71,2.05,0.01,0.82,19.94
0.78,65.01,21.74,0,21.74,0.04,174.71,0,2.6,41.04,0.31,26.37,36.67,10.61,19.48,0,0,0.23,0,101.84,168.84,0.79,1.52,0.36,1.53,1.89,0.03,0.49,22.27
0.71,96.29,12.9,0,12.9,0.03,156.89,0,3.27,32.21,0.34,19.66,44.85,11.03,86.01,0,0.01,0.3,0,135.09,284.75,0.76,3.48,0.32,1.95,2.26,0.04,0.71,19.89
0.66,92.7,12.03,0,12.03,0.03,150.25,0,4.69,23.34,0.29,17.31,32.3,9.74,112.71,0,0.01,0.27,0,163.36,321.74,1.18,3.09,0.13,2.03,2.16,0.03,0.76,19.73
0.61,146.89,10.29,0,10.29,0.02,161.24,0,5.91,27.3,0.45,15.31,33.36,8.27,92.89,0,0.01,0.29,0,152.47,286.46,1.38,2.74,0.21,2.06,2.27,0.04,0.75,22.37
0.86,122.36,9.43,0,9.43,0.03,187.64,0,5.96,26.64,0.57,12.35,24.84,6.06,81.93,0,0.01,0.13,0,140.06,252.82,1.2,2.53,0.13,2.3,2.43,0.03,1.01,22.5
0.87,98.77,7.62,0,7.62,0.04,184.7,0,6.26,17.72,0.53,8.62,25.32,6.99,83.73,0,0,0.1,0,78.12,194.02,0.88,2.77,0.1,1.23,1.33,0.02,0.24,21.33
1.25,80.82,7.76,0,7.76,0.01,193.92,0,5.18,12.53,0.45,7,18.91,6.48,41.25,0,0.03,0.12,0,70,137.58,0.99,9.34,0.04,1.35,1.4,0.02,0.29,21.17
1.28,120.46,9.13,0,9.13,0.02,199.1,0,7.64,16.19,0.35,8.57,18.9,6.93,54.96,0,0.02,0.15,0,69.68,176.97,1.09,6.66,0.06,1.85,1.92,0.02,4.83,22.36
0.91,128.46,8.45,0,8.45,0.03,171.89,0,8.41,12.34,0.25,11.52,19.65,7.63,42.38,0,0.03,0.1,0,83.58,155.07,1.16,21.51,0.2,2.08,2.29,0.02,0.98,21.24
0.7,131.08,10.34,0,10.34,0.02,157.49,0,7.75,12.29,0.25,11.03,17.66,6.39,57.66,0,0,0.05,0,103.4,186.18,1.04,18.47,0.1,1.79,1.89,0.02,0.54,27.35
0.69,145.63,10.48,0,10.48,0.01,140.52,0,8.63,13.6,0.22,10.14,17.39,4.61,62.68,0,0,0.16,0,133.02,219.72,1.03,13.35,0.28,1.88,2.15,0.01,0.72,28.46
0.88,165.98,10.37,0,10.37,0.03,121.56,0,10.44,10.94,0.17,10.78,12.9,3.51,36.66,0,0.01,0.32,0,156.84,210.9,1.37,13.31,0.19,1.75,1.93,0.01,0.51,24.96
1.26,146.89,12.31,0,12.31,0.06,105.08,0,9.62,9.48,0.25,13.54,11.75,2.88,49.93,0,0.01,0.25,0,186.42,251.67,1.46,11.51,0.1,2.75,2.85,0.07,0.88,23.43
1.13,178.88,13.7,0,13.7,0.23,125.9,0,10.01,11.72,0.11,14.71,16.94,2.56,45.08,0,0,0.55,0,161.31,0,1.45,10.56,0.17,1.93,2.09,0.01,0.66,24.45
1.35,174.88,13.33,0,13.33,0.03,120.76,0,10.14,22.85,0.1,17.75,18.83,2.17,38.6,0,0,0.84,0,159.37,0,1.77,12.31,0.16,5.59,5.76,0.02,3.88,23.12
0,0,0.4,0,0.4,470,0,0,0,33,0,426.53,0,1,0.1,0,0,0,0,0,1.32,0,0,0.01,0.18,0.19,0,0.02,251.7
0,1,0.5,0,0.5,456,0,0,3,38,0,464.65,0,2,0.8,0,0,0,0,0,51.42,0,0,0.02,0.17,0.18,0,0.02,251.58
0,0.2,0.3,0,0.3,424.7,0,0,0,13.6,0,441.56,0,2,0,0,0,0,0,0,2.4,0,0,0,0.15,0.15,0,0.01,248.05
0,0,1,0,1,459,0,0,0,42,0,422.25,0,2,0.2,0,0,0,0,0,3.26,0,0,0,0.21,0.21,0,0.02,244.66
0,1,0,0,0,404,0,0,0,62,0,425.63,0,2,0.6,0,0,0,0,0,3.54,0,0,0.01,0.19,0.2,0,0.03,346.3
0,0,0,0,0,405,0,0,0,62,0,437.17,0,1,0.4,0,0,0,0,0,3.23,0,0,0.05,0.15,0.2,0.04,0.02,271.05
0,0,0,0,0,459,0,0,2,50,0,418.85,0,1,0.2,0,0,0,0,0,11.35,0,0,0.03,0.16,0.19,0,0,282.56
0,1,0,0,0,477,0,0,0.1,63,0,437.13,0,1,0.2,0,0,0,0,0,1.68,0,0,0.05,0.1,0.16,0.02,0.02,385.46
0,1,0,0,0,410,0,0,0.7,34,0,435.01,0,1,0.1,0,0,0,0,0,5.29,0,0,0.06,0.15,0.2,0,0.02,379.28
0,0.8,0.1,0,0.1,272.5,0,0,0.3,61.1,0,449.17,0,1.5,0.3,0,0,0,0,0,2.74,0,0,0.06,0.11,0.17,0,0,424.89
0,0.9,0.1,0,0.1,293.9,0,0,0.2,60.2,0,474.43,0,2.6,0.1,0,0,0,0,0,3.93,0,0,0.04,0.11,0.15,0,0.01,443.67
0,1.5,0.2,0,0.2,407,0,0,0.2,106.7,0,367.33,0,4.3,0.7,0,0,0,0,0,7.18,0,0,0.03,0.12,0.15,0,0.02,412.05
0,1,0.2,0,0.2,396.3,0,0,0.1,105.7,0,348.81,0,4.1,0.2,0,0,0,0,0,5.25,0,0,0.07,0.09,0.15,0,0.01,415.19
0,1,0.1,0,0.1,440.1,0,0,0.2,83.4,0,245.76,0,3.1,0,0,0,0,0,0,2.17,0,0,0.05,0.12,0.17,0,0.02,137.83
0,1.7,0,0,0,440.1,0,0,6.1,74.2,0,451.1,0,4.2,2.2,0,0,0,0,0,59.45,0,0,0.07,0.13,0.2,0,0.04,366.65
0,3.1,0.1,0,0.1,419.1,0,0,15.1,117.1,0,497.93,0,4.1,7,0,0,0,0,0,96.92,0,0,0.06,0.12,0.17,0,0.02,370.91
0,3,0,0,0,476,0,0,4.5,106.3,0,355.36,0,4.5,0.7,0,0,0,0,0,6.94,0,0,0.04,0.09,0.14,0,0.03,38.44
0,1,0,0,0,471.7,0,0,0.1,108.8,0,420.97,0,4.5,1.4,0,0,0,0,0,2.1,0,0,0.04,0.1,0.14,0,0.03,343.07
0,1,0.1,0,0.1,343.8,0,0,0,173.6,0,355.23,0,1.7,1.9,0,0,0,0,0,4.01,0,0,0.05,0.08,0.13,0,0.03,364.35
0,1.6,0,0,0,444.6,0,0,3.2,163.7,0,364.04,0,0.8,1.9,0,0,0,0,0,20.01,0,0,0.07,0.14,0.22,0.01,0.06,314.89
1,0,0,0,0,474,0,0,1.2,133,0,368.22,0,1.3,6.7,0,0,0,0,0,8.14,0,0,0.06,0.15,0.21,0,0.05,342.11
0,1,0,0,0,317,0,0,0,50,0,249.03,0,0.1,0.8,0,0,0,0,0,0.93,0,0,0.07,0.21,0.27,0,0.1,346.66
0,1.4,0,0,0,475.5,0,0,0.4,108.8,0,394.34,0,0.6,3.8,0,0,0,0,0,4.44,0,0,0.07,0.12,0.18,0,0.05,420.07
0,1.1,0,0,0,430.1,0,0,0.2,161.4,0,383.8,0,3.5,3.3,0,0,0,0,0,6.84,0,0,0.07,0.19,0.27,0,0.09,386.46
0,1.46,0.01,0,0.01,398.48,0,0,0.52,190.14,0,401.52,0.01,4.26,9.16,0,0,0,0,0,23.57,0,0,0.06,0.2,0.26,0,0.08,0
0,2.37,0.01,0,0.01,412.02,0,0,0.17,165.7,0,377.2,0.13,2.34,5.49,0,0.01,0,0,0,8.12,0,0,0.06,0.24,0.3,0,0.13,0
0,2.79,0,0,0,427.14,0,0,0.11,160.48,0,378.07,0.3,1.3,6.72,0,0,0,0.01,0,8.59,0,0,0.08,0.23,0.31,0,0.12,0
0,4.19,0,0,0,401.82,0,0,0.5,144.25,0,377.86,0.93,2.49,8.97,0,0.02,0,0,0,14.45,0,0.03,0.11,0.32,0.43,0.01,0.17,0
0,3.87,0,0,0,444.06,0,0,0.82,171.87,0,364.94,1.47,2.06,11.54,0,0.02,0,0,0,23.75,0,0.05,0.09,0.31,0.4,0,0.12,0
0,4.38,0.03,0,0.03,428,0,0,0.22,247.93,0,262.69,2.27,2.05,18.04,0,0,0,0,0,22.44,0,0.21,0.08,0.3,0.38,0,0.14,429
0,8.14,0.01,0,0.01,487.99,0,0,0.23,233.31,0,286.42,6.14,2.29,19.93,0,0,0,0,0,28.44,0,0.5,0.08,0.32,0.4,0,0.14,394.76
0,24.74,0.01,0,0.01,480.23,0,0,10.27,384.05,0,266.71,13.38,0.61,57.05,0,0,0.01,0,0,85.12,0,0.31,0.1,0.29,0.39,0,0.12,443.66
0,19.36,0.01,0,0.01,440.67,0,0,0.73,545.29,0,224.7,13.32,1.78,31.95,0,0,0.01,0,0,48.38,0,0.22,0.11,0.26,0.37,0,0.09,403.3
0,23.88,0,0,0,402.54,0,0,0.82,19.3,0,177.38,13.47,1.12,25.06,0,0.01,0.08,0,0,39.78,0,0.35,0.1,0.26,0.35,0,0.12,594.13
0,17.62,0.15,0,0.15,422.52,0,0,3.26,41.32,0,172.35,5.49,1.05,17.53,0,0,0,0,0,25.68,0,0.14,0.06,0.17,0.23,0,0.06,456.3
0,11,0.01,0,0.01,483.25,0,0,1.13,42.05,0,248.77,6.18,1.75,19.38,0,0,0,0,0,28.14,0,0.34,0.06,0.21,0.27,0,0.07,384.48
0,12.19,0.01,0,0.01,294.22,0,0,4.87,16.28,0,130.05,6.87,0.23,14.64,0,0,0,0,0,29.77,0,0.47,0.12,0.21,0.33,0,0.06,82.39
0,11.47,0,0,0,455.57,0,0,3.56,110.76,0,343.38,7.73,1.39,37.7,0,0.01,0.02,0,0,46.86,0,0.42,0.02,0.14,0.16,0,0.04,327.6
0,13.07,0,0,0,404.43,0,0,2.91,281.88,0,307.29,9.5,0.86,23.55,0,0.31,0.06,0,0,51.15,0,0.61,0.06,0.13,0.2,0,0.04,364.53
0,16.08,0,0,0,427.93,0,0,3.58,274.88,0,283.23,16.43,0.66,22.58,0,0.2,0,0,0,39.97,0,0.36,0.05,0.13,0.18,0,0.04,374
0,15.74,0,0,0,430.4,0,0,4.3,264.72,0,267.26,15.2,0.84,27.55,0,0.02,0,0,0,48.48,0,0.06,0.04,0.12,0.16,0,0.04,387.55
0,17.65,0,0,0,418.32,0,0,4.01,292.03,0,328.1,15.84,1.49,19.61,0,0,0,0,0,36.98,0,0.01,0.03,0.2,0.23,0,0.1,347.48
0,17.33,0.01,0,0.01,427.99,0,0,4.85,287.9,0,327.1,19.21,1.82,17.31,0,0,0,0,0,38.38,0,0,0.01,0.13,0.14,0,0.05,349.99
0,22.67,0.01,0,0.01,407.61,0,0,4.92,162.38,0,316.35,22.66,1.23,14.55,0,0,0,0,0,38.51,0,0.01,0.03,0.22,0.25,0,0,294.97
0,27.5,0,0,0,402.91,0,0,7.17,358.73,0,457.84,25.25,4.74,20.68,0,0,0,0,0,57.43,0,0,0.03,0.2,0.23,0,0.01,247.77
0,24.47,0,0,0,404.19,0,0,5.03,319.45,0,365.27,32.89,3.99,24.1,0,0.01,0,0,0,61.05,0,0.08,0.02,0.17,0.19,0,0.1,327.03
0,29.67,0.03,0,0.03,275.6,0,0,7.57,127.13,0,215.85,37.56,2.88,29.64,0,0.01,0,0,0,74.51,0,0.42,0,0.19,0.19,0,0.09,607.76
0,33.37,0.03,0,0.03,326.23,0,0,7.08,387.68,0,253.93,42.67,2.52,32.25,0,0,0,0,0,78,0,0.3,0,0.29,0.29,0,0.23,525.74
0,32.07,0,0,0,299.57,0,0,8.11,219.69,0,267.28,49.71,2.95,36.37,0,0,0,0,0,89.09,0,0.61,0.01,0.49,0.5,0.01,0.39,519.09
0,32.86,0,0,0,289.77,0,0,5.67,113.17,0,413.67,47.16,4.2,43.62,0,0,0,0,0,95.02,0,0.61,0.01,3.95,3.96,0.01,0.04,393.99
0,35.14,0,0,0,258.88,0,0,6.67,219.11,0,602.74,52.51,7.02,54.62,0,0,0.03,0,0,0,0,0.86,0.04,1.1,1.14,0,0.98,209.55
0,33.49,0,0,0,266.15,0,0,7.73,107.09,0,514.3,63.45,7.57,72.9,0,0,0,0,0,0,0,1.19,0.05,0.58,0.63,0,0.46,259.33
20,8,1.4,0,1.4,1,54,0,2,6,1,4.62,1,11,0,0,0,0,0,0,11.23,1,0.1,0.01,0.34,0.34,0.01,0.23,3.73
25,16,2.3,0,2.3,1,52,0,3,16,1.2,2.85,0,11,0.1,0,0,0.3,0,0,11.53,1,0.1,0.03,0.3,0.33,0.01,0.19,3.16
38.7,13.7,2.8,0,2.8,0.7,46.2,0,3,8.6,1.3,3.1,0.5,6,0,0,0,0,0,0,6.11,1,0.3,0.03,0.31,0.34,0.01,0.17,2.23
25,14,3,0,3,1,51,0,3,14,1,5.1,0,5,0,0,0,0.3,0,0,5.78,1,0.1,0.03,0.25,0.28,0.06,0.13,2.11
28,19,2.3,0,2.3,1.2,54,0,5,28,1,4.14,0,4,0.2,0,0,0.4,0,0,4.44,1,1,0.06,0.3,0.36,0,0.15,2.67
28,18,1,0,1,1,55,0,3,24,2,4.94,1,3,0.1,0,0,0.5,0,0,4.76,1,4,0.03,0.28,0.32,0.02,0.11,2.39
29,13,1,0,1,0.9,54,0,1.6,7,2,5.62,0,3,0,0,0,0.3,0,0,3.47,0.9,5,0.03,0.31,0.34,0,0.12,2.81
